|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|image_file|Medium|low_est|high_est|Sold|Artist|Movement
73|2D||Oil|Canvas|Unknown|21 x 43.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Follower of Hans von Aachen|HANS VON AACHEN|Dec 15, 2000|images/hans_von_aachen/beac2092aad7c91227aeb0a9e23c1418.jpg||2951|4427|2600.0|HANS VON AACHEN|Mannerism
74|2D|1997.0|Acrylic|Canvas|Yes|110.25 x 114.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1d36908003a3e900623823bf56530236.jpg|EVASION XIV (FERRY PIER)|FRANZ ACKERMANN|Oct 2, 2020|images/franz_ackermann/1d36908003a3e900623823bf56530236.jpg||30000|40000|44100.0|FRANZ ACKERMANN|Contemporary
75|2D|1998.0|Oil|Canvas|Yes|110.5 x 114.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d227e7dd2e1d18bc53981676b5a1634f.jpg|evasion XVIII (a building with one window lifted)|FRANZ ACKERMANN|Jul 2, 2020|images/franz_ackermann/d227e7dd2e1d18bc53981676b5a1634f.jpg||30000|40000|27500.0|FRANZ ACKERMANN|Contemporary
76|2D|1998.0|Gouache, Pencil, Watercolour|Paper|Unknown|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d90edcab1a49dfce70a88fd576028d9b.jpg|Untitled (pacific no. 46: you want to win)|FRANZ ACKERMANN|Jun 18, 2020|images/franz_ackermann/d90edcab1a49dfce70a88fd576028d9b.jpg||2223|3334||FRANZ ACKERMANN|Contemporary
77|2D|2001.0|Graphite|Paper|Yes|23.75 x 31.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/016236d9b171d012ee4eb5179f695519.jpg|mental map (permanent weekend)|FRANZ ACKERMANN|Feb 5, 2020|images/franz_ackermann/016236d9b171d012ee4eb5179f695519.jpg||3000|4000|2250.0|FRANZ ACKERMANN|Contemporary
78|2D|2011.0|Oil|Canvas|Yes|260 x 200 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/688c7c980f85374d86523432131f34db.jpg|ACRA - 50 miles|FRANZ ACKERMANN|Dec 12, 2019|images/franz_ackermann/688c7c980f85374d86523432131f34db.jpg||25745|38617|38617.0|FRANZ ACKERMANN|Contemporary
79|2D|1994.0|Felt-Tip Pen, Pencil, Watercolour, Bandage|Paper|Unknown|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/94f4adf8783f5ea1db3a1a645fe7d2bb.jpg|Untitled (Mental Map: Fences)|FRANZ ACKERMANN|Nov 26, 2019|images/franz_ackermann/94f4adf8783f5ea1db3a1a645fe7d2bb.jpg||2221|3332||FRANZ ACKERMANN|Contemporary
80|2D|2010.0|Acrylic, Watercolour, Pencil, Coloured Pencil|Paper, Dibond|Yes|150 x 115 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7872138cfaa1ac0c8a3a93a2e64dc5b0.jpg|going uptown|FRANZ ACKERMANN|May 31, 2019|images/franz_ackermann/7872138cfaa1ac0c8a3a93a2e64dc5b0.jpg||16839|22452|33678.0|FRANZ ACKERMANN|Contemporary
81|2D|1994.0|Watercolour, Pencil, Tape, Bandage|Paper|Unknown|13 x 19 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/df5462bede62b98b0dfe033e9c6932bc.jpg|Untitled (Mental Map: no. 10, public parking lots)|FRANZ ACKERMANN|May 1, 2019|images/franz_ackermann/df5462bede62b98b0dfe033e9c6932bc.jpg||2252|3378||FRANZ ACKERMANN|Contemporary
82|2D|1994.0|Gouache, Pencil, Bandage|Paper|Unknown|13 x 19 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/21ae34b6a7983ecf17b10032ab06bb85.jpg|Untitled (Pocket Park: heritage + tuscany)|FRANZ ACKERMANN|May 1, 2019|images/franz_ackermann/21ae34b6a7983ecf17b10032ab06bb85.jpg||2252|3378||FRANZ ACKERMANN|Contemporary
83|2D|2012.0|Oil|Canvas|Yes|98.63 x 114.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/78ad919775b42c2a81f6f94ebc564109.jpg|Transit|FRANZ ACKERMANN|Dec 5, 2018|images/franz_ackermann/78ad919775b42c2a81f6f94ebc564109.jpg||32582|45615|57019.0|FRANZ ACKERMANN|Contemporary
84|2D|2003.0|Oil|Canvas|Unknown|235 x 390 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1d95165e38165d819817b76341e6800c.jpg|Clear Day.|FRANZ ACKERMANN|Nov 30, 2018|images/franz_ackermann/1d95165e38165d819817b76341e6800c.jpg||34075|45433|109325.0|FRANZ ACKERMANN|Contemporary
85|2D|1993.0|Gouache, Pencil|Paper|Unknown|13 x 18.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/84af3158508fa07ab92cf523956a0e24.jpg|Untitled (Mental Map: Two Private Sections)|FRANZ ACKERMANN|Nov 27, 2018|images/franz_ackermann/84af3158508fa07ab92cf523956a0e24.jpg||2269|3403|3687.0|FRANZ ACKERMANN|Contemporary
86|2D|1997.0|Gouache, Pencil|Paper|Unknown|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3e77a058cd11f57d127f712c122a5779.jpg|Untitled (Mental Map: Unknown Airport)|FRANZ ACKERMANN|Nov 27, 2018|images/franz_ackermann/3e77a058cd11f57d127f712c122a5779.jpg||2269|3403|3119.0|FRANZ ACKERMANN|Contemporary
87|2D|2016.0|Oil|Canvas|Unknown|180 x 210 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4079a44aa0a70ea96c065b3e429f42da.jpg|Untitled|FRANZ ACKERMANN|Oct 4, 2018|images/franz_ackermann/4079a44aa0a70ea96c065b3e429f42da.jpg||25904|38856|27523.0|FRANZ ACKERMANN|Contemporary
88|2D|1995.0|Ink, Gouache, Graphite|Paper|Yes|5.125 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/220dd44b69f542960e2657da7c34a9ee.jpg|Untitled - Mental maps: Pools|FRANZ ACKERMANN|Sep 12, 2018|images/franz_ackermann/220dd44b69f542960e2657da7c34a9ee.jpg||1916|2555||FRANZ ACKERMANN|Contemporary
89|2D|1994.0|Felt-Tip Pen, Gouache|Paper|Yes|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ccf15a2151df0184b749bab86038056e.jpg|Untitled (Mental Map: around|FRANZ ACKERMANN|Apr 24, 2018|images/franz_ackermann/ccf15a2151df0184b749bab86038056e.jpg||2442|3663|6411.0|FRANZ ACKERMANN|Contemporary
90|2D|1994.0|Gouache, Felt Tip Pen|Paper|Yes|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d39e9983f1250b99771ab9e44c745ff4.jpg|Untitled (Mental Map: around 1920)|FRANZ ACKERMANN|Apr 24, 2018|images/franz_ackermann/d39e9983f1250b99771ab9e44c745ff4.jpg||2442|3663|6411.0|FRANZ ACKERMANN|Contemporary
91|2D|1994.0|Gouache, Pencil, Collage|Paper|Yes|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9a8bf3ae8d69fe21e70b39456fa0db7f.jpg|Untitled (Pocket Park: in gold we trust)|FRANZ ACKERMANN|Apr 24, 2018|images/franz_ackermann/9a8bf3ae8d69fe21e70b39456fa0db7f.jpg||2442|3663|6106.0|FRANZ ACKERMANN|Contemporary
92|2D|1994.0|Gouache, Collage, Felt Tip Pen, Pencil|Paper|Yes|13 x 19 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c69528d738b37320d041344ffc446685.jpg|Untitled (Pocket Park: in gold we trust)|FRANZ ACKERMANN|Apr 24, 2018|images/franz_ackermann/c69528d738b37320d041344ffc446685.jpg||2442|3663|6106.0|FRANZ ACKERMANN|Contemporary
93|2D|1997.0|Oil|Canvas|Unknown|55.125 x 43.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0cc120539b96d77f3c7d0cc01cdf60aa.jpg|UNTITLED (HEY, CITY!!), 1997|FRANZ ACKERMANN|Mar 6, 2018|images/franz_ackermann/0cc120539b96d77f3c7d0cc01cdf60aa.jpg||15000|20000||FRANZ ACKERMANN|Contemporary
94|2D|2001.0|Graphite, Felt-Tip Pen, Gouache|Paper|Yes|12.125 x 17.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/68b5bc4b0773c80c51fccbd0fe1c415b.jpg|Untitled|FRANZ ACKERMANN|Dec 14, 2017|images/franz_ackermann/68b5bc4b0773c80c51fccbd0fe1c415b.jpg||6000|8000|6000.0|FRANZ ACKERMANN|Contemporary
95|2D|2005.0|Pencil, Pen, Watercolour, Photo Collage|Paper|Unknown|40.5 x 50.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/91d07bc548f67c4a7e96cc8507d0fbd9.jpg|MY MOUNTAINS|FRANZ ACKERMANN|Jun 29, 2017|images/franz_ackermann/91d07bc548f67c4a7e96cc8507d0fbd9.jpg||19456|25942||FRANZ ACKERMANN|Contemporary
96|2D|1998.0|Watercolor, Marker|Paper|Yes|7.5 x 5.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/00a309233e3588942e7ed1153388b6c0.jpg|Untitled (Pacific No. 24: Cook's Cottage)|FRANZ ACKERMANN|Feb 28, 2017|images/franz_ackermann/00a309233e3588942e7ed1153388b6c0.jpg||3000|5000|5000.0|FRANZ ACKERMANN|Contemporary
97|2D|1997.0|Oil|Canvas|Yes|94.5 x 149.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/852aa677881673bc1f4a42b80409548e.jpg|Untitled (evasion XII: what a game)|FRANZ ACKERMANN|Sep 28, 2016|images/franz_ackermann/852aa677881673bc1f4a42b80409548e.jpg||50000|70000|43750.0|FRANZ ACKERMANN|Contemporary
98|2D|1997.0|Oil, Watercolor, Graphite|Paper|Yes|17.5 x 13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ad95519787dea1937b8636547ed0d795.jpg|Untitled (mental map: saturday)|FRANZ ACKERMANN|Sep 30, 2015|images/franz_ackermann/ad95519787dea1937b8636547ed0d795.jpg||7000|10000|8125.0|FRANZ ACKERMANN|Contemporary
99|2D||Gouache, Pencil, Ink, Paper, Collage|Paper, Dibond|Yes|198 x 154.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/57942a325998456132c3d5dfea269950.jpg|BOARDING/BOARDING AND BOARDING|FRANZ ACKERMANN|Jul 2, 2015|images/franz_ackermann/57942a325998456132c3d5dfea269950.jpg||23368|31158|38947.0|FRANZ ACKERMANN|Contemporary
100|2D|2001.0|Pencil, Ink, Gouache|Paper|Yes|27.25 x 39.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8ed80c3d9ef94a87b06b37f62b15f794.jpg|ALL THE COUNTRIES OF THE WORLD|FRANZ ACKERMANN|Jun 10, 2015|images/franz_ackermann/8ed80c3d9ef94a87b06b37f62b15f794.jpg||15000|20000||FRANZ ACKERMANN|Contemporary
101|2D|2001.0|Oil|Canvas|Yes|62.875 x 51.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/280c05b542ce1834161bd4513b67d6e0.jpg|Epicenter X|FRANZ ACKERMANN|Feb 13, 2015|images/franz_ackermann/280c05b542ce1834161bd4513b67d6e0.jpg||61512|92268||FRANZ ACKERMANN|Contemporary
102|2D|1998.0|Gouache, Graphite, Ink|Paper|Yes|13 x 9 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1cbecf261e5689750e7174b862b67717.jpg|Untitled (pacific no. 11: deep excavation)|FRANZ ACKERMANN|Nov 13, 2014|images/franz_ackermann/1cbecf261e5689750e7174b862b67717.jpg||7000|10000|15000.0|FRANZ ACKERMANN|Contemporary
103|2D|1998.0|Graphite, Watercolor|Paper|Yes|16 x 11 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d8d091d61f7ea38bbac89343bc2eaeee.jpg|Untitled (pacific no. 22: mr. pigman you are nothing)|FRANZ ACKERMANN|Nov 13, 2014|images/franz_ackermann/d8d091d61f7ea38bbac89343bc2eaeee.jpg||7000|10000|10625.0|FRANZ ACKERMANN|Contemporary
104|2D|1998.0|Gouache|Paper|Unknown|8 x 5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0c0245697e2cbf763ddb8ba04977eefd.jpg|Untitled (pacific no. 40: room 342)|FRANZ ACKERMANN|Nov 13, 2014|images/franz_ackermann/0c0245697e2cbf763ddb8ba04977eefd.jpg||4000|6000|4000.0|FRANZ ACKERMANN|Contemporary
105|2D|2001.0|Oil|Canvas|Yes|109.375 x 137.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dfbdb5e5bd010fcbe70b37e9832f5645.jpg|Transall delivering a piece of my hometown|FRANZ ACKERMANN|Jul 3, 2014|images/franz_ackermann/dfbdb5e5bd010fcbe70b37e9832f5645.jpg||68528|102792||FRANZ ACKERMANN|Contemporary
106|2D|2001.0|Oil|Canvas|Yes|100.375 x 74.813 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1dc14ddd8df42c589b01adb79249dded.jpg|Helicopter XVIII (reality check)|FRANZ ACKERMANN|May 16, 2014|images/franz_ackermann/1dc14ddd8df42c589b01adb79249dded.jpg||50000|70000|93750.0|FRANZ ACKERMANN|Contemporary
107|2D|2006.0|Oil|Canvas|Yes|53.375 x 69.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f5e179e32851bf640eb2369bb67c64e6.jpg|Busy Harbour|FRANZ ACKERMANN|Jun 28, 2013|images/franz_ackermann/f5e179e32851bf640eb2369bb67c64e6.jpg||61036|76295|72480.0|FRANZ ACKERMANN|Contemporary
108|2D||Oil|Canvas|Yes|240 x 190 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a8f22407649857603f1ad061ba5791d3.jpg|MY PRIVATE TO NICOSIA|FRANZ ACKERMANN|Jun 27, 2013|images/franz_ackermann/a8f22407649857603f1ad061ba5791d3.jpg||45828|61104|38190.0|FRANZ ACKERMANN|Contemporary
109|2D|2000.0|Oil|Canvas|Unknown|127.125 x 110.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/54d39b5ddf8eb361bcf8d3a7be909e83.jpg|Untitled (Helicopter II Crash)|FRANZ ACKERMANN|Apr 17, 2013|images/franz_ackermann/54d39b5ddf8eb361bcf8d3a7be909e83.jpg||60972|91458|66688.0|FRANZ ACKERMANN|Contemporary
110|2D|1998.0|Watercolour|Paper|Yes|14 x 17 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d93033a842e94c6c164a5cc554b6b7c9.jpg|Untitled (Pacific no. 53: Julie's Palace)|FRANZ ACKERMANN|Apr 17, 2013|images/franz_ackermann/d93033a842e94c6c164a5cc554b6b7c9.jpg||12194|18291|13337.0|FRANZ ACKERMANN|Contemporary
111|2D|2002.0|Oil|Canvas|Yes|109 x 113 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/455401a2300bb1bf9155c5b002b999b5.jpg|Evasion (Eye on You)|FRANZ ACKERMANN|Feb 14, 2013|images/franz_ackermann/455401a2300bb1bf9155c5b002b999b5.jpg||77535|108549|94980.0|FRANZ ACKERMANN|Contemporary
112|2D|1997.0|Oil|Canvas|Yes|110.375 x 114.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d0b1b597c6020687b20a5d534762c246.jpg|Untitled (Evasion XIII - 5 Star Tropical)|FRANZ ACKERMANN|Feb 14, 2013|images/franz_ackermann/d0b1b597c6020687b20a5d534762c246.jpg||77535|108549|85676.0|FRANZ ACKERMANN|Contemporary
113|2D|1999.0|Watercolor, Ink|Paper|Yes|5.125 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7a23c6429194c7962e93c597536402e1.jpg|TRANS EAST WEST (TEW) NO. 26: UNKNOWN INTERNATIONAL AIRPORT|FRANZ ACKERMANN|Nov 14, 2012|images/franz_ackermann/7a23c6429194c7962e93c597536402e1.jpg||5000|7000||FRANZ ACKERMANN|Contemporary
114|2D|2005.0|Pencil, Pen, Watercolour, Photo Collage|Paper|Unknown|40.5 x 50.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f962dacae7f52aa69fb2b0b5be6536c4.jpg|MY MOUNTAINS|FRANZ ACKERMANN|Oct 13, 2012|images/franz_ackermann/f962dacae7f52aa69fb2b0b5be6536c4.jpg||32164|48246||FRANZ ACKERMANN|Contemporary
115|2D|1999.0|Acrylic|Canvas|Yes|43.375 x 57.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4a4ec22da8b04cefc8aeef70cf344b06.jpg|Epicenter V|FRANZ ACKERMANN|Oct 15, 2011|images/franz_ackermann/4a4ec22da8b04cefc8aeef70cf344b06.jpg||39457|55240|39457.0|FRANZ ACKERMANN|Contemporary
116|2D|2011.0|Watercolour|Aluminium Composite Panel|Yes|50 x 48 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9ce6185bd9c7b1478c6eff14d5704025.jpg|ALTES LAND - OST-WEST|FRANZ ACKERMANN|Oct 14, 2011|images/franz_ackermann/9ce6185bd9c7b1478c6eff14d5704025.jpg||15783|23674|19728.0|FRANZ ACKERMANN|Contemporary
117|2D||Oil|Canvas|Yes|240 x 190 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3fae3ff6df39cabd3dcc1064a4ed7901.jpg|MY PRIVATE TO NICOSIA|FRANZ ACKERMANN|Oct 14, 2011|images/franz_ackermann/3fae3ff6df39cabd3dcc1064a4ed7901.jpg||78915|110481||FRANZ ACKERMANN|Contemporary
118|2D|1999.0|Oil|Canvas|Yes|78.25 x 102.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2abc41ff9aa9b8eddb9cd9d6329dcbe5.jpg|Cowardly Assault|FRANZ ACKERMANN|Mar 4, 2010|images/franz_ackermann/2abc41ff9aa9b8eddb9cd9d6329dcbe5.jpg||120000|180000||FRANZ ACKERMANN|Contemporary
119|2D|1997.0|Oil|Panel|Unknown|340 x 250 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c6e6b54920b2e5be69155f2c4ff4f07c.jpg|Epicentre 1|FRANZ ACKERMANN|Feb 12, 2010|images/franz_ackermann/c6e6b54920b2e5be69155f2c4ff4f07c.jpg||109312|140544|118135.0|FRANZ ACKERMANN|Contemporary
120|2D||Watercolour, Mixed Media|Paper|Yes|120 x 160 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d1677cb20ffbe36cdef57ef9758cd43a.jpg|SOMEONE'S ARRIVAL SOMEWHERE|FRANZ ACKERMANN|Feb 11, 2010|images/franz_ackermann/d1677cb20ffbe36cdef57ef9758cd43a.jpg||46899|62532|76992.0|FRANZ ACKERMANN|Contemporary
121|2D||Oil|Canvas|Yes|195 x 160 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7459f14b0e18a4305ca78997e7231b9f.jpg|THE MONUMENT|FRANZ ACKERMANN|Feb 11, 2010|images/franz_ackermann/7459f14b0e18a4305ca78997e7231b9f.jpg||109431|140697|152030.0|FRANZ ACKERMANN|Contemporary
122|2D|2004.0|Oil|Canvas|Unknown|109.875 x 113.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|The Public Order I|FRANZ ACKERMANN|Nov 11, 2009|images/franz_ackermann/beac2092aad7c91227aeb0a9e23c1418.jpg||80000|120000|122500.0|FRANZ ACKERMANN|Contemporary
123|2D|2001.0|Oil|Canvas|Unknown|113 x 109.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5bdca36251e71de649d5046074ce4dfd.jpg|Helicopter XVI (On the Balcony)|FRANZ ACKERMANN|Jul 1, 2009|images/franz_ackermann/5bdca36251e71de649d5046074ce4dfd.jpg||131707|197561|150228.0|FRANZ ACKERMANN|Contemporary
124|2D|1997.0|Oil|Canvas|Unknown|55 x 43.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/54a6b73ad582ab407a312d964bdd3265.jpg|Untitled (Hey, City!)|FRANZ ACKERMANN|May 15, 2009|images/franz_ackermann/54a6b73ad582ab407a312d964bdd3265.jpg||35000|45000|57500.0|FRANZ ACKERMANN|Contemporary
125|2D|1999.0|Charcoal, Graphite, Acrylic, Ink|Paper|Yes|15.75 x 21.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/df04721a346b37aba1b11e63c24419da.jpg|Trawler No. 1|FRANZ ACKERMANN|Nov 14, 2008|images/franz_ackermann/df04721a346b37aba1b11e63c24419da.jpg||15000|20000|11250.0|FRANZ ACKERMANN|Contemporary
126|2D|2001.0|Oil|Canvas|Unknown|113 x 109 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a054e382136c0ffbcdb79e443b5dda4b.jpg|Helicopter XVI (On the Balcony)|FRANZ ACKERMANN|Jun 29, 2008|images/franz_ackermann/a054e382136c0ffbcdb79e443b5dda4b.jpg||298125|397501||FRANZ ACKERMANN|Contemporary
127|2D|2005.0|Oil|Canvas|Yes|49 x 61 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2cc0da351ee540d29139391b44567690.jpg|Untitled|FRANZ ACKERMANN|Jun 29, 2008|images/franz_ackermann/2cc0da351ee540d29139391b44567690.jpg||139125|178875|133659.0|FRANZ ACKERMANN|Contemporary
128|2D|1997.0|Oil|Canvas|Unknown|55 x 43.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/acc593213a38e17c404d3560e29ded19.jpg|Untitled|FRANZ ACKERMANN|May 16, 2008|images/franz_ackermann/acc593213a38e17c404d3560e29ded19.jpg||80000|120000||FRANZ ACKERMANN|Contemporary
129|2D|2001.0|Oil|Canvas|Yes|109.5 x 187.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2e61785a108eabc75bcf6bfa5673afd3.jpg|Transall Delivering a Piece of My Hometown|FRANZ ACKERMANN|May 15, 2008|images/franz_ackermann/2e61785a108eabc75bcf6bfa5673afd3.jpg||300000|400000||FRANZ ACKERMANN|Contemporary
130|2D|2001.0|Oil|Canvas|Unknown|78.75 x 98.4 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ce561217a9675261d4b56507a9b56ebf.jpg|Zooropa|FRANZ ACKERMANN|Mar 31, 2008|images/franz_ackermann/ce561217a9675261d4b56507a9b56ebf.jpg||150000|250000||FRANZ ACKERMANN|Contemporary
131|2D|1997.0|Oil|Canvas|Unknown|54 x 42 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b103a0ad20041ae94b355ced0750f5bc.jpg|Untitled|FRANZ ACKERMANN|Feb 28, 2008|images/franz_ackermann/b103a0ad20041ae94b355ced0750f5bc.jpg||99303|139025|120157.0|FRANZ ACKERMANN|Contemporary
132|2D|2001.0|Oil|Canvas|Yes|63 x 51.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2eb870c60b171f9803d0dc3a783476c1.jpg|Epicenter x|FRANZ ACKERMANN|Nov 16, 2007|images/franz_ackermann/2eb870c60b171f9803d0dc3a783476c1.jpg||120000|180000|157000.0|FRANZ ACKERMANN|Contemporary
133|2D|1993.0|Watercolor, fabric collage|Paper|Yes|5 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ab0d0ce63b93a62a7e95d633be14c903.jpg|Untitled (Pocket Park: No. 6)|FRANZ ACKERMANN|Nov 16, 2007|images/franz_ackermann/ab0d0ce63b93a62a7e95d633be14c903.jpg||10000|15000|10000.0|FRANZ ACKERMANN|Contemporary
134|2D|2001.0|Oil|Canvas|Unknown|113 x 109 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cce44654518212f18bbc85fb301de37f.jpg|Helicopter XVI (On the Balcony)|FRANZ ACKERMANN|Nov 15, 2007|images/franz_ackermann/cce44654518212f18bbc85fb301de37f.jpg||300000|400000||FRANZ ACKERMANN|Contemporary
135|2D||Acrylic|Paper|Yes|24 x 16.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8f8481e6531eb3a73214cdbf050be6d1.jpg|UNTITLED: MENTAL MAP TOTAL BEAUTY|FRANZ ACKERMANN|Nov 15, 2007|images/franz_ackermann/8f8481e6531eb3a73214cdbf050be6d1.jpg||35000|45000|61000.0|FRANZ ACKERMANN|Contemporary
136|2D|1998.0|Watercolour, Felt-Tip Pen, Pencil|Paper|Yes|5.125 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/66f1a5733802491158f6a2999d446c88.jpg|Untitled (Mental Map: Perfect Fake)|FRANZ ACKERMANN|Oct 16, 2007|images/franz_ackermann/66f1a5733802491158f6a2999d446c88.jpg||8126|12189|17776.0|FRANZ ACKERMANN|Contemporary
137|2D|1998.0|Watercolour, Felt-Tip Pen, Pencil|Paper|Yes|10.75 x 11.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/78ff1581a9a53b59ccf26cd28ad1015b.jpg|Untitled (Pacific no. 54: Monument of Corruption)|FRANZ ACKERMANN|Oct 16, 2007|images/franz_ackermann/78ff1581a9a53b59ccf26cd28ad1015b.jpg||14221|18284|27832.0|FRANZ ACKERMANN|Contemporary
138|2D|1996.0|Acrylic|Canvas|Yes|102.25 x 114 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/872f192d0073f6a189957c31e78049fa.jpg|Mental Map: Evasion IV|FRANZ ACKERMANN|Oct 13, 2007|images/franz_ackermann/872f192d0073f6a189957c31e78049fa.jpg||365238|405820|584380.0|FRANZ ACKERMANN|Contemporary
139|2D|2000.0|Oil|Canvas|Yes|74.875 x 110.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cff70128e584bf99756b5d733466dc73.jpg|Versteck 2 (Hiding Place 2)|FRANZ ACKERMANN|Oct 13, 2007|images/franz_ackermann/cff70128e584bf99756b5d733466dc73.jpg||202910|304365|194793.0|FRANZ ACKERMANN|Contemporary
140|2D|1993.0|Graphite, Watercolor, Ink, Fabric, Plastic Collage|Paper|Yes|5 x 7.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/929cf59cf894f721e4c578a8de6fd5a7.jpg|Untitled (Mental Map: Center I)|FRANZ ACKERMANN|May 18, 2007|images/franz_ackermann/929cf59cf894f721e4c578a8de6fd5a7.jpg||10000|15000|11400.0|FRANZ ACKERMANN|Contemporary
141|2D|2006.0|Oil|Canvas|Yes|19.875 x 27.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b99a22392ec1a771f76b62a197383d59.jpg|Tastie Break|FRANZ ACKERMANN|May 17, 2007|images/franz_ackermann/b99a22392ec1a771f76b62a197383d59.jpg||60000|80000|72000.0|FRANZ ACKERMANN|Contemporary
142|2D||Acrylic|Canvas|Yes|76.75 x 82.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ae22651b6a8ae43c24f1206c9eca03cd.jpg|EVASION VI|FRANZ ACKERMANN|May 15, 2007|images/franz_ackermann/ae22651b6a8ae43c24f1206c9eca03cd.jpg||280000|350000|420000.0|FRANZ ACKERMANN|Contemporary
143|2D|1994.0|Watercolor|Paper|Yes|5 x 7.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ffeab27be1305474bbda951fdc7b1dd5.jpg|Untitled (Mental Map: 4 Bridges Four)|FRANZ ACKERMANN|Feb 28, 2007|images/franz_ackermann/ffeab27be1305474bbda951fdc7b1dd5.jpg||6000|8000|7200.0|FRANZ ACKERMANN|Contemporary
