|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|image_file
16|2D|1881|Conte Crayon|Paper, Board|Unknown|31 x 22 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f93d9b718405e3263e849e0c200f2935.jpg|LISEUR|GEORGES SEURAT|images/georges_seurat/f93d9b718405e3263e849e0c200f2935.jpg
17|2D|1883|Conte Crayon|Paper|Unknown|32.4 x 24.1 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/40cd3ea05af51ac170f0980f756b7241.jpg|ÉTUDE POUR UNE BAIGNADE, ASNIÈRES|GEORGES SEURAT|images/georges_seurat/40cd3ea05af51ac170f0980f756b7241.jpg
18|2D|1882|Conte Crayon|Paper|Unknown|12.25 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0f5fd3d1ca93f2718f804695c4354de7.jpg|FEMME TENANT UN BOUQUET|GEORGES SEURAT|images/georges_seurat/0f5fd3d1ca93f2718f804695c4354de7.jpg
19|2D|1883|Conte Crayon|Paper|Unknown|12.5 x 9.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d05e3b301e9b217d9cf5f0340c5161e8.jpg|L'ARROSEUR|GEORGES SEURAT|images/georges_seurat/d05e3b301e9b217d9cf5f0340c5161e8.jpg
20|2D|1883|Oil|Panel|Unknown|6.125 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3877ce19f6f9a2fdefac154070661124.jpg|LES TERRASSIERS (CASSEURS DE PIERRES)|GEORGES SEURAT|images/georges_seurat/3877ce19f6f9a2fdefac154070661124.jpg
21|2D|1883|Conte Crayon|Paper|Yes|22.6 x 31 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a8bc4b9e766b49e9031de93bfd80c645.jpg|À DEUX CHEVAUX|GEORGES SEURAT|images/georges_seurat/a8bc4b9e766b49e9031de93bfd80c645.jpg
22|2D|1883|Conte Crayon|Laid Paper|Unknown|32 x 24 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/25014446f02a85e7958740e75c014aab.jpg|FEMME ASSISE BAS|GEORGES SEURAT|images/georges_seurat/25014446f02a85e7958740e75c014aab.jpg
23|2D|1884|Conte Crayon|Laid Paper|Unknown|32.3 x 24.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b45dd8a7a7f89841b0cd5a38aacfb561.jpg|LA CONCIERGE (LA MAQUERELLE - LA BONNE)|GEORGES SEURAT|images/georges_seurat/b45dd8a7a7f89841b0cd5a38aacfb561.jpg
24|2D|1882|Conte Crayon|Laid Paper|Unknown|31.3 x 24.4 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3fe1b0312d4763a91a37aee5ac7fc965.jpg|LA MÈRE DE L'ARTISTE, ASSISE|GEORGES SEURAT|images/georges_seurat/3fe1b0312d4763a91a37aee5ac7fc965.jpg
25|2D|1883|Conte Crayon, Pen, Ink|Laid Paper|Unknown|24.5 x 31.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ec5a729c74c9090957f24e4cb69497a8.jpg|LE TOMBEREAU AU CHEVAL BROUTANT|GEORGES SEURAT|images/georges_seurat/ec5a729c74c9090957f24e4cb69497a8.jpg
26|2D|1883|Conte Crayon|Laid Paper|Unknown|24.6 x 31.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8f81bc6b75765942d5d6c16399aca147.jpg|LES DEUX CHARRETTES|GEORGES SEURAT|images/georges_seurat/8f81bc6b75765942d5d6c16399aca147.jpg
27|2D|1878|Pencil|Paper|Yes|49.2 x 28.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4895928080eb317a0c8443e14f41d21f.jpg|MENDIANT HINDOU|GEORGES SEURAT|images/georges_seurat/4895928080eb317a0c8443e14f41d21f.jpg
28|2D|1883|Conte Crayon|Paper|Yes|24 x 32 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2822192a52bd7eb6a2d3b150b17b3f38.jpg|BLÉ ET ARBRES (LE CHAMP DE BLÉ) - RECTO PORTRAIT DE FÉLIX FÉNÉON - VERSO|GEORGES SEURAT|images/georges_seurat/2822192a52bd7eb6a2d3b150b17b3f38.jpg
29|2D|1882|Conte Crayon|Paper|Unknown|32 x 25.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9862f2337e75ef56206f52548843f77b.jpg|FORT DE LA HALLE|GEORGES SEURAT|images/georges_seurat/9862f2337e75ef56206f52548843f77b.jpg
30|2D|1890|Conte Crayon|Laid Paper|Unknown|23.8 x 31.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cfc657e5b08331761e41f9a46e77aac6.jpg|UN SOIR, GRAVELINES|GEORGES SEURAT|images/georges_seurat/cfc657e5b08331761e41f9a46e77aac6.jpg
31|2D|1882|Oil|Panel|Unknown|6 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c08db709a86a2a150961c61ac714ef22.jpg|OUVRIERS ENFONÇANT DES PIEUX|GEORGES SEURAT|images/georges_seurat/c08db709a86a2a150961c61ac714ef22.jpg
32|2D|1882|Oil|Cradled Panel|Yes|6.25 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c64b75de982d8fb7fd02a9cd06cd9f3a.jpg|AU BORD DU VILLAGE|GEORGES SEURAT|images/georges_seurat/c64b75de982d8fb7fd02a9cd06cd9f3a.jpg
33|2D|1880|Pencil|Paper|Yes|6.75 x 4.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9be47f03e7adb908e2dd30b353fc483c.jpg|LA NOURRICE|GEORGES SEURAT|images/georges_seurat/9be47f03e7adb908e2dd30b353fc483c.jpg
34|2D|1882|Oil|Panel|Yes|6.25 x 9.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8ff3b065e5547faeb9b8b4d2bf502e1e.jpg|À BARBIZON|GEORGES SEURAT|images/georges_seurat/8ff3b065e5547faeb9b8b4d2bf502e1e.jpg
35|2D|1885|Oil|Panel|Yes|15.9 x 25.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0d0e0ba7e8b59c7faf96f632d7845f9f.jpg|TROIS BATEAUX ET UN MARIN (ÉTUDE POUR L'ÉCHOUAGE À GRANDCAMP)|GEORGES SEURAT|images/georges_seurat/0d0e0ba7e8b59c7faf96f632d7845f9f.jpg
36|2D|1882|Oil|Panel|Unknown|6.25 x 9.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ea80241255afc2914f5b85689f1e0648.jpg|Paysan travaillant|GEORGES SEURAT|images/georges_seurat/ea80241255afc2914f5b85689f1e0648.jpg
37|2D|1883|Conte Crayon|Paper|Unknown|12 x 9.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7403ce705356ea8f05b03b029c6c1246.jpg|Faneur (Casseur de pierres)|GEORGES SEURAT|images/georges_seurat/7403ce705356ea8f05b03b029c6c1246.jpg
38|2D|1881|Conte Crayon|Paper|Unknown|6 x 4 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c19e1c0d8c899a5e2c8efd96e1c50afa.jpg|Femme s'éloignant|GEORGES SEURAT|images/georges_seurat/c19e1c0d8c899a5e2c8efd96e1c50afa.jpg
39|2D|1882|Conte Crayon|Paper|Unknown|12.25 x 9.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ba839dae4404755050f405899da32106.jpg|La Promenade|GEORGES SEURAT|images/georges_seurat/ba839dae4404755050f405899da32106.jpg
40|2D|1882|Oil|Canvas, Panel|Unknown|12.5 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d85c62986b19a18ae25b79b965a03cf7.jpg|Le Chemin creux|GEORGES SEURAT|images/georges_seurat/d85c62986b19a18ae25b79b965a03cf7.jpg
41|2D|1881|Conte Crayon|Paper|Unknown|6.75 x 4.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/125c1ecb21f7df5501d276e61e7b1e31.jpg|Le Peintre à la palette (recto); Buste d'homme (verso)|GEORGES SEURAT|images/georges_seurat/125c1ecb21f7df5501d276e61e7b1e31.jpg
42|2D|1884|Oil|Panel|Unknown|6 x 9 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cd31519fd281c68ff2f8116db64a0ff7.jpg|Paysage, homme assis (étude pour Un Dimanche d'été à l'Ile de La Grande Jatte|GEORGES SEURAT|images/georges_seurat/cd31519fd281c68ff2f8116db64a0ff7.jpg
43|2D|1884|Oil|Canvas|Unknown|12.875 x 16.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a496026709cedb169c257dae6ea2adfc.jpg|LE TAS DE PIERRES|GEORGES SEURAT|images/georges_seurat/a496026709cedb169c257dae6ea2adfc.jpg
44|2D||Conte Crayon|Papier|Unknown|9.25 x 6.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/050ff08a1690a183f91c4dbd081fd1ad.jpg|PAYSANNE LES MAINS AU SOL|GEORGES SEURAT|images/georges_seurat/050ff08a1690a183f91c4dbd081fd1ad.jpg
45|2D|1884|Conte Crayon, Gouache|Paper|Yes|31 x 24.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8fb0ebaf641384a300a723d3c65c452f.jpg|GARÇONNET ASSIS (MAURICE APPERT)|GEORGES SEURAT|images/georges_seurat/8fb0ebaf641384a300a723d3c65c452f.jpg
46|2D|1886|Oil|Panel|Unknown|15.8 x 25 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7c3e3ace7c7ae81197c142e01e9d78b4.jpg|L'HOSPICE ET LE PHARE DE HONFLEUR|GEORGES SEURAT|images/georges_seurat/7c3e3ace7c7ae81197c142e01e9d78b4.jpg
47|2D||Conte Crayon|Papier|Unknown|17.5 x 11 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b03f7957dfbd7d92edcaccd9d1b5355d.jpg|ASSIS - RECTO BUSTE D'HOMME - VERSO|GEORGES SEURAT|images/georges_seurat/b03f7957dfbd7d92edcaccd9d1b5355d.jpg
48|2D||Conte Crayon|Papier|Unknown|31.2 x 22.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7b453f6cfc38e94a1204016d12978be6.jpg|FEMME AVEC DEUX FILLETTES|GEORGES SEURAT|images/georges_seurat/7b453f6cfc38e94a1204016d12978be6.jpg
49|2D||Conte Crayon, Gouache|Papier|Unknown|31.5 x 23.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ae80dabdd1f7b97a234ffdf0435992c4.jpg|AU DIVAN JAPONAIS|GEORGES SEURAT|images/georges_seurat/ae80dabdd1f7b97a234ffdf0435992c4.jpg
50|2D||Conte Crayon|Papier|Unknown|30.7 x 23.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/90e846295189a479420726527cc9eec3.jpg|LE DANSEUR À LA CANNE|GEORGES SEURAT|images/georges_seurat/90e846295189a479420726527cc9eec3.jpg
51|2D||Conte Crayon|Paper|Yes|30.7 x 23.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a46cd539f1e5727139dbf600daf524ec.jpg|Untitled|GEORGES SEURAT|images/georges_seurat/a46cd539f1e5727139dbf600daf524ec.jpg
52|2D||Coloured Crayons, Pencil|Paper|Unknown|15 x 23.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a24fa2cbfb04d9e8a139f7cc6fcbde0e.jpg|SOLDATS, RADE DE BREST|GEORGES SEURAT|images/georges_seurat/a24fa2cbfb04d9e8a139f7cc6fcbde0e.jpg
53|2D||Conte Crayon|Papier|Unknown|9.4 x 5.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d417f5bcabb5e152f8f9c5b7b1ecbdf1.jpg|LE VIOLONISTE|GEORGES SEURAT|images/georges_seurat/d417f5bcabb5e152f8f9c5b7b1ecbdf1.jpg
54|2D||Mine de plomb, crayon de couleur|Papier|Unknown|14.9 x 23.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/60636ae2fab6b0c42c94e33cb71f04bc.jpg|Soldats, les mains dans les poches, tête et mains (Carnet de Brest)|GEORGES SEURAT|images/georges_seurat/60636ae2fab6b0c42c94e33cb71f04bc.jpg
55|2D|1885|Oil|Panel|Unknown|6.125 x 9.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8f8481e6531eb3a73214cdbf050be6d1.jpg|LE MOUILLAGE À GRANDCAMP|GEORGES SEURAT|images/georges_seurat/8f8481e6531eb3a73214cdbf050be6d1.jpg
56|2D|1881|Conte Crayon|Paper, Board|Unknown|12.125 x 8.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e2643b0685e9b90bf32d88def9c422c9.jpg|Le Liseur|GEORGES SEURAT|images/georges_seurat/e2643b0685e9b90bf32d88def9c422c9.jpg
57|2D||Conte Crayon|Papier|Unknown|9.4 x 5.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/99fca3db1c9059a83e74bfd8cfc4ac7a.jpg|LE VIOLONISTE|GEORGES SEURAT|images/georges_seurat/99fca3db1c9059a83e74bfd8cfc4ac7a.jpg
58|2D|1880|Mine de plomb, crayon de couleur|Papier|Unknown|15 x 23.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2d13b82bb30a0b738073118c5839078b.jpg|Soldats, rade de Brest|GEORGES SEURAT|images/georges_seurat/2d13b82bb30a0b738073118c5839078b.jpg
59|2D|1890|Charcoal|Paper|Unknown|9.125 x 5.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4da779e4c437b4e4f55c56923570d5c9.jpg|LES GRADINS|GEORGES SEURAT|images/georges_seurat/4da779e4c437b4e4f55c56923570d5c9.jpg
60|2D|1882|Oil|Panel|Yes|6.625 x 10.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ada156127701c0afef6f8400d648254a.jpg|Casseur de pierres|GEORGES SEURAT|images/georges_seurat/ada156127701c0afef6f8400d648254a.jpg
61|2D|1887|Crayon|Paper|Unknown|12.75 x 6.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0c4f096b490a1c3aa93ebb58a53f633e.jpg|Chanteuse de café concert; Tête de femme (upper margin)|GEORGES SEURAT|images/georges_seurat/0c4f096b490a1c3aa93ebb58a53f633e.jpg
62|2D|1882|Conte Crayon|Paper|Unknown|12.25 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9cb25e80859d508a1f5ef056d8787a07.jpg|La mère de l'artiste, assise|GEORGES SEURAT|images/georges_seurat/9cb25e80859d508a1f5ef056d8787a07.jpg
63|2D|1883|Conte Crayon|Paper|Unknown|9.25 x 11.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/00da263cc51b113b8c8e4868f64b799e.jpg|Paysans aux champs|GEORGES SEURAT|images/georges_seurat/00da263cc51b113b8c8e4868f64b799e.jpg
64|2D|1884|Conte Crayon|Paper|Unknown|12.5 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/08bd60d669a45d0369da3558381b60c0.jpg|A pas tremblants|GEORGES SEURAT|images/georges_seurat/08bd60d669a45d0369da3558381b60c0.jpg
65|2D|1884|Oil|Panel|Unknown|6.125 x 9.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cb072d8222b1aebd9aa5089a27298cd6.jpg|Femmes assises (Etude pour Un dimanche après-midi à l'Ile de la Grande Jatte)|GEORGES SEURAT|images/georges_seurat/cb072d8222b1aebd9aa5089a27298cd6.jpg
66|2D|1883|Conte Crayon|Paper|Unknown|10.5 x 7.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5725d71f1cf90e3f0eb64dfd5de1e39a.jpg|Femme assise bas|GEORGES SEURAT|images/georges_seurat/5725d71f1cf90e3f0eb64dfd5de1e39a.jpg
67|2D|1884|Oil|Canvas|Unknown|12.875 x 16.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dfaf904d40eb5dbe777ef95bafbe2580.jpg|Le tas de pierre|GEORGES SEURAT|images/georges_seurat/dfaf904d40eb5dbe777ef95bafbe2580.jpg
68|2D|1883|Oil|Cradled Panel|Yes|6.125 x 9.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/59cbf20081d0a6fbd4ab8458352af4d9.jpg|Etude dans l'Ile|GEORGES SEURAT|images/georges_seurat/59cbf20081d0a6fbd4ab8458352af4d9.jpg
69|2D|1878|Pencil|Paper|Unknown|15.5 x 9.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f22bdf04edecf43768b2f359a066d0b4.jpg|La source, d'aprés Ingres|GEORGES SEURAT|images/georges_seurat/f22bdf04edecf43768b2f359a066d0b4.jpg
0|2D|1823|Watercolour, Bodycolour, Gum Arabic, gold paint|Paper|Yes|13 x 12 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0d123a7bf7db40ed8d343e9e04220fdb.jpg|Study of two Greeks|EUGÈNE DELACROIX|images/eugène_delacroix/0d123a7bf7db40ed8d343e9e04220fdb.jpg
1|2D||Pen, Brown ink|Aquarelle|Unknown|14 x 8.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f53b8d2d3cdfc2df0205db72100f373e.jpg|OFFICIER TURC|EUGÈNE DELACROIX|images/eugène_delacroix/f53b8d2d3cdfc2df0205db72100f373e.jpg
2|2D||Watercolor, Pencil|Paper|Unknown|10.1 x 15.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/50369b841e045772959ec6a659ab83bc.jpg|ETUDE DE QUATRE PERSONNAGES MAROCAINS|EUGÈNE DELACROIX|images/eugène_delacroix/50369b841e045772959ec6a659ab83bc.jpg
3|2D|1828|Watercolour|Pencil, Paper|Unknown|28 x 18.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2ad657ac4fecff79d1246e024bb9476b.jpg|FEMME JUIVE EN COSTUME DE FÊTE|EUGÈNE DELACROIX|images/eugène_delacroix/2ad657ac4fecff79d1246e024bb9476b.jpg
4|2D||Watercolor, Pencil|Paper|Unknown|12.8 x 20.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/625acb1f8f961f536c8a290748137393.jpg|TROIS ÉTUDES DE PAYSAGES MAROCAINS|EUGÈNE DELACROIX|images/eugène_delacroix/625acb1f8f961f536c8a290748137393.jpg
5|2D||Pen, Ink|Heavy Laid Paper|Unknown|256 x 328 mm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f56c886386e19b1e119d6811a3a75546.jpg|Études de Chevaux et Cavaliers.|EUGÈNE DELACROIX|images/eugène_delacroix/f56c886386e19b1e119d6811a3a75546.jpg
6|2D|1824|Oil|Canvas|Unknown|12.5 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a383d7b21112ea0e82ab7d991a80e36b.jpg|Seated Figure in Turkish Costume (Monsieur J. B. Pierret?)|EUGÈNE DELACROIX|images/eugène_delacroix/a383d7b21112ea0e82ab7d991a80e36b.jpg
7|2D|1846|Oil|Canvas|Yes|17.25 x 14 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3f5068a554a8f1a8d72ca77ff140740a.jpg|Archimède tué par le soldat de Marcellus|EUGÈNE DELACROIX|images/eugène_delacroix/3f5068a554a8f1a8d72ca77ff140740a.jpg
8|2D|1850|Pencil|Paper|Yes|8.5 x 13.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b85dada2bd859b244ac42fe166aa1bf3.jpg|Studies for the Galerie d'Apollon after Dubois and Fréminet|EUGÈNE DELACROIX|images/eugène_delacroix/b85dada2bd859b244ac42fe166aa1bf3.jpg
9|2D|1803|Oil|Canvas|Unknown|23.75 x 17.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/984d3a1d19ffd9f40c2691876eb01ee0.jpg|Portrait of Charles-Etienne-Raymond Victor de Verninac (1803-1834), the Artist's Nephew|EUGÈNE DELACROIX|images/eugène_delacroix/984d3a1d19ffd9f40c2691876eb01ee0.jpg
10|2D||Watercolor, Gouache|Paper|Unknown|14 x 22 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8b461ab73beb0e30839f1d7e33877773.jpg|SIDI ABDALLAH, PROVINCIAL RULER OF THE REGENCY OF ALGIERS, RUE AMOUR. JUNE 27TH 1832|EUGÈNE DELACROIX|images/eugène_delacroix/8b461ab73beb0e30839f1d7e33877773.jpg
11|2D||Black Chalk, Watercolor|Paper|Unknown|6.75 x 11.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a147c077672955da8cd8edec805c076a.jpg|View of the mountains in Eaux-Bonnes|EUGÈNE DELACROIX|images/eugène_delacroix/a147c077672955da8cd8edec805c076a.jpg
12|2D|1810|Oil|Canvas|Unknown|16.125 x 13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/de824b8dadaf28ec794e110ab4233f70.jpg|PORTRAIT OF FRÉDÉRIC CHOPIN (-1849) UNFINISHED BUST LENGTH|EUGÈNE DELACROIX|images/eugène_delacroix/de824b8dadaf28ec794e110ab4233f70.jpg
13|2D||Pencil, Wash|Paper|Unknown|9.13 x 7 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a638624efd62b56352af70c039d1a2c3.jpg|A rearing horse with an horseman|EUGÈNE DELACROIX|images/eugène_delacroix/a638624efd62b56352af70c039d1a2c3.jpg
14|2D||Huile|Papier, Toile|Unknown|22 x 25.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2f51205fd594807697fef2e3cf960592.jpg|"Hypocrate
 refusant les présents du roi de Perse. Etude pour la voûte de la 
bibliothèque de la Chambre des Députés, Palais Bourbon, Paris"|EUGÈNE DELACROIX|images/eugène_delacroix/2f51205fd594807697fef2e3cf960592.jpg
15|2D|1862|Oil|Canvas|Yes|17.75 x 24.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6f24b58fe088ef467ff0ff760398abcc.jpg|Tigre jouant avec une tortue|EUGÈNE DELACROIX|images/eugène_delacroix/6f24b58fe088ef467ff0ff760398abcc.jpg
16|2D||Pastel|Paper|Unknown|24.2 x 26.9 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b210bcd57d8a80e3734e254b6c5f81ee.jpg|Les Bergers chaldéens|EUGÈNE DELACROIX|images/eugène_delacroix/b210bcd57d8a80e3734e254b6c5f81ee.jpg
17|2D||Pencil, Watercolour|Paper|Yes|6.875 x 10.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/90a9061f611d11bb9219f2b785c47228.jpg|A Berber seated on a low couch|EUGÈNE DELACROIX|images/eugène_delacroix/90a9061f611d11bb9219f2b785c47228.jpg
18|2D|1830|Oil|Canvas|Unknown|25.375 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5bbd5d553b04138004f2f04a7794482a.jpg|Le 28 juillet – la liberté guidant le peuple|EUGÈNE DELACROIX|images/eugène_delacroix/5bbd5d553b04138004f2f04a7794482a.jpg
19|2D|1839|Charcoal|Paper|Unknown|6.25 x 5.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e8b0af601df0033ad76bedcc026603b9.jpg|PORTRAIT DE JEUNE FEMME|EUGÈNE DELACROIX|images/eugène_delacroix/e8b0af601df0033ad76bedcc026603b9.jpg
20|2D|1849|Oil|Canvas|Yes|13 x 16.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5cb2432ab93bcd6686379ef7a8330d1f.jpg|Arab Stalking a Lion|EUGÈNE DELACROIX|images/eugène_delacroix/5cb2432ab93bcd6686379ef7a8330d1f.jpg
21|2D||Chalk|Paper|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/903cb72d778e9dfea6f8e458d4915533.jpg|ÉTUDE DE CHEVAL ARABE|EUGÈNE DELACROIX|images/eugène_delacroix/903cb72d778e9dfea6f8e458d4915533.jpg
22|2D||Pencil, Watercolour|Paper|Unknown|5.625 x 8.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/96bf5a70f1ea4d3b1530ef2a13dc5810.jpg|A courtyard in Morocco|EUGÈNE DELACROIX|images/eugène_delacroix/96bf5a70f1ea4d3b1530ef2a13dc5810.jpg
23|2D||Pencil, Watercolor|Paper|Unknown|12.75 x 9.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/35da7729cafd01fa8c02ec558d3e188e.jpg|A standing Moroccan|EUGÈNE DELACROIX|images/eugène_delacroix/35da7729cafd01fa8c02ec558d3e188e.jpg
24|2D||Oil|Mounted paper, Canvas|Unknown|9 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2019c856e2b4ba272bc8053ba8601c08.jpg|THE STAGE OF ARCHDUCHESS ISABELLA (AFTER RUBENS)|EUGÈNE DELACROIX|images/eugène_delacroix/2019c856e2b4ba272bc8053ba8601c08.jpg
25|2D||Watercolour, Gouache, Pencil|Paper|Unknown|27 x 36 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/971e6e43a537928202d1b10070aaa856.jpg|FEUILLE D'ÉTUDES AVEC UNE FIANCÉE JUIVE|EUGÈNE DELACROIX|images/eugène_delacroix/971e6e43a537928202d1b10070aaa856.jpg
26|2D||Watercolour, Gouache, Pencil|Paper|Unknown|26 x 31 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3991a6596b9f43a8bfa38b7bcdd51563.jpg|HUIT PERSONNAGES ARABES|EUGÈNE DELACROIX|images/eugène_delacroix/3991a6596b9f43a8bfa38b7bcdd51563.jpg
27|2D||Watercolour, Pencil|Paper|Unknown|14.7 x 9.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/80fd6ed8f25d8719e438a91bc3d51b3b.jpg|INTÉRIEUR D'ÉGLISE ANDALOUSE|EUGÈNE DELACROIX|images/eugène_delacroix/80fd6ed8f25d8719e438a91bc3d51b3b.jpg
28|2D||Watercolour|Paper|Yes|11.5 x 21.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5e5c68fac6353002021c22bae04fb856.jpg|PAYSAGE DE BORD DE MER, CIEL ORAGEUX|EUGÈNE DELACROIX|images/eugène_delacroix/5e5c68fac6353002021c22bae04fb856.jpg
29|2D|1837|Pen, Brown ink, Watercolour, Bodycolour|Paper|Yes|4.5 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a932a366334001233ca99d5819d8189b.jpg|Arabes d'Oran|EUGÈNE DELACROIX|images/eugène_delacroix/a932a366334001233ca99d5819d8189b.jpg
30|2D||Oil|Paper, Canvas|Unknown|25.5 x 17.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/990d43f4b4154033521480ec8bb95c5c.jpg|DESDEMONA AND EMILIA|EUGÈNE DELACROIX|images/eugène_delacroix/990d43f4b4154033521480ec8bb95c5c.jpg
31|2D|1832|Watercolour, Pencil|Paper|Unknown|21.5 x 27.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/364d448ca2eb721c26c5fe6d7e37f35b.jpg|INTÉRIEUR DE COUR AU MAROC|EUGÈNE DELACROIX|images/eugène_delacroix/364d448ca2eb721c26c5fe6d7e37f35b.jpg
32|2D|1832|Watercolour, Pen, Ink, Pencil|Paper|Unknown|29.5 x 15.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fb88fd23987c94655bbc11a45e26dda8.jpg|SOUVENIR DE VOYAGE - L'ORIENTAL|EUGÈNE DELACROIX|images/eugène_delacroix/fb88fd23987c94655bbc11a45e26dda8.jpg
